,KOD,NAME
1225,030312,"ЛОСОСЬ ТИХООКЕАНСКИЙ ПРОЧИЙ (ONCORHYNCHUS GORBUSCHA, ONCORHYNCHUS KETA, ONCORHYNCHUS TSCHAWYTSCHA, ONCORHYNCHUS KISUTCH, ONCORHYNCHUS MASOU И ONCORHYNCHUS RHODURUS), МОРОЖЕННЫЙ"
1228,030313," ЛОСОСЬ АТЛАНТИЧЕСКИЙ (SALMO SALAR) И ЛОСОСЬ ДУНАЙСКИЙ (HUCHO HUCHO), МОРОЖЕНЫЙ"
1231,030314,"ФОРЕЛЬ (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE И ONCORHYNCHUS CHRYSOGASTER) МОРОЖЕНАЯ"
1238,030319,"ПРОЧИЕ ЛОСОСЕВЫЕ, МОРОЖЕНЫЕ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1241,030323,"ТИЛАПИЯ (OREOCHROMIS SPP.), МОРОЖЕНАЯ"
1244,030324,"СОМ (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), МОРОЖЕНЫЙ"
1247,030325,"КАРП (CYPRINUS SPP., CARASSIUS SPP., CTENOPHARYNGODON IDELLUS, HYPOPHTHALMICHTHYS SPP., CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLA CATLA, LABEO SPP., OSTEOCHILUS HASSELTI, LEPTOBARBUS HOEVENI, MEGALOBRAMA SPP.), МОРОЖЕНЫЙ"
1250,030326,"УГОРЬ (ANGUILLA SPP.), МОРОЖЕНЫЙ"
1253,030329,"РЫБА МОРОЖЕНАЯ, ЗА ИСКЛЮЧЕНИЕМ РЫБНОГО ФИЛЕ И ПРОЧЕГО МЯСА РЫБЫ ТОВАРНОЙ ПОЗИЦИИ 0304"
1256,030331,"ПАЛТУС (REINHARDTIUS HIPPOGLOSSOIDES, HIPPOGLOSSUS HIPPOGLOSSUS,  HIPPOGLOSSUS STENOLEPIS) МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1263,030332,"КАМБАЛА МОРСКАЯ (PLEURONECTES PLATESSA), МОРОЖЕНАЯ"
1266,030333,"МОРСКОЙ ЯЗЫК (SOLEA SPP.), МОРОЖЕНЫЙ"
1269,030334,"ТЮРБО (PSETTA MAXIMA), МОРОЖЕНАЯ"
1272,030339,"ПРОЧИЕ КАМБАЛООБРАЗНЫЕ МОРОЖЕНЫЕ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1281,030341,"ТУНЕЦ ДЛИННОПЕРЫЙ, ИЛИ АЛЬБАКОР (THUNNUS ALALUNDA) МОРОЖЕНЫE, ЗА  ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1286,030342,"ТУНЕЦ ЖЕЛТОПЕРЫЙ (THUNNUS ALBACARES), МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ  ПЕЧЕНИ, ИКРЫ И МОЛОК"
1297,030343,"СКИПДЖЕК ИЛИ ТУНЕЦ ПОЛОСАТЫЙ, МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1302,030344,"ТУНЕЦ БОЛЬШЕГЛАЗЫЙ (THUNNUS OBESUS) , МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ,  ИКРЫ И МОЛОК"
1307,030345,"ТУНЕЦ СИНИЙ, ИЛИ ОБЫКНОВЕННЫЙ, И ТУНЕЦ ТИХООКЕАНСКИЙ ГОЛУБОЙ (THUNNUS THYNNUS, THUNNUS ORIENTALIS) МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ ИКРЫ И МОЛОК"
1316,030346,"ТУНЕЦ ЮЖНЫЙ СИНИЙ (THUNNUS MACCOYII): МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ,  ИКРЫ И МОЛОК"
1321,030349,"ТУНЕЦ ПРОЧИЙ, МОРОЖЕНЫЙ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧЕНИ, ИКРЫ И МОЛОК"
1326,030351,"РЫБА МОРОЖЕННАЯ,ЗА ИСКЛ.РЫБН.ФИЛЕ И ПРОЧЕГО МЯСА РЫБЫ ТОВАРН.ПОЗ.0304,СЕЛЬД (CLUPEA HARENGUS, CLUPEA PALLASII)"
1329,030353,"САРДИНЫ (SARDINA PILCHARDUS, SARDINOPS SPP.), САРДИНЕЛЛА (SARDINELLA SPP.), КИЛЬКИ ИЛИ ШПРОТЫ (SPRATTUS SPRATTUS) МОРОЖЕНЫЕ"
1336,030354,"СКУМБРИЯ (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS) МОРОЖЕНАЯ"
1341,030355,СТАВРИДА (TRACHURUS SPP.) МОРОЖЕНАЯ
1349,030356,"КОБИЯ (RACHYCENTRON CANADUM), МОРОЖЕНАЯ"
1352,030357,"МЕЧ-РЫБА (XIPHIAS GLADIUS), МОРОЖЕНАЯ"
1355,030359,"ПРОЧИЕ: ТУНЕЦ (РОДА THUNNUS), СКИПДЖЕК, ИЛИ ТУНЕЦ ПОЛОСАТЫЙ (EUTHYNNUS (KATSUWONUS) PELAMIS), ЗА ИСКЛЮЧЕНИЕМ ПИЩЕВЫХ РЫБНЫХ СУБПРОДУКТОВ СУБПОЗИЦИЙ 0303 91 - 0303 99"
1367,030363,"ТРЕСКА (GADUS MORHUA, GADUS OGAC, GADUS MACROCEРHALUS) МОРОЖЕНАЯ"
1374,030364,"ПИКША (MELANOGRAMMUS AEGLEFINUS), МОРОЖЕНАЯ"
1377,030365,"САЙДА (POLLACHIUS VIRENS), МОРОЖЕНАЯ"
1380,030366,МЕРЛУЗА (MERLUCCIUS SPP.) И АМЕРИКАНСКИЙ НИТЕПЕРЫЙ НАЛИМ (UROPHYCIS SPP.) МОРОЖЕНЫЕ
1391,030367,"МИНТАЙ (THERAGRA CHALCOGRAMMA), МОРОЖЕНЫЙ"
1394,030368,"ПУТАССУ (MICROMESISTIUS POUTASSOU, MICROMESISTIUS AUSTRALIS) МОРОЖЕНАЯ"
1399,030369,"ПРОЧАЯ РЫБА СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE МОРОЖЕНАЯ"
1412,030381,АКУЛЫ МОРОЖЕНЫЕ
1421,030382,"СКАТЫ И РОМБОВЫЕ СКАТЫ (RAJIDAE), МОРОЖЕНЫЕ"
1424,030383,"КЛЫКАЧ (DISSOSTICHUS SPP.), МОРОЖЕНЫЙ"
1427,030384,ЛАВРАК (DICENTRARCHUS SPP.) МОРОЖЕНЫЙ
1432,030389,ПРОЧАЯ РЫБА МОРОЖЕНАЯ
1464,030391,"ПЕЧЕНЬ, ИКРА И МОЛОКИ:"
1469,030392,"ПЛАВНИКИ АКУЛЬИ, МОРОЖЕНЫЕ"
1472,030399,"ПЕЧЕНЬ, ИКРА, МОЛОКИ, ПЛАВНИКИ, ГОЛОВЫ, ХВОСТЫ, ПЛАВАТЕЛЬНЫЕ ПУЗЫРИ И ПРОЧИЕ ПИЩЕВЫЕ РЫБНЫЕ СУБПРОДУКТЫ, ПРОЧИЕ"
1484,030431,"ФИЛЕ ТИЛАПИИ (OREOCHROMIS SPP.), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1487,030432,"ФИЛЕ СОМА (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1490,030433,"ФИЛЕ ЛАТЕСА НИЛЬСКОГО (LATES NILOTICUS), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1493,030439,"ПРОЧЕЕ ФИЛЕ ТИЛАПИИ, СОМА, КАРПА, УГРЯ, ЛАТЕСА НИЛЬСКОГО И ЗМЕЕГОЛОВА, СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1496,030441,"ФИЛЕ ЛОСОСЯ ТИХООКЕАНСКОГО, ЛОСОСЯ АТЛАНТИЧЕСКОГО (SALMO SALAR) И ЛОСОСЯ ДУНАЙСКОГО (HUCHO HUCHO), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1499,030442,"ФИЛЕ ФОРЕЛИ (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE И ONCORHYNCHUS CHRYSOGASTER) СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1506,030443,"ФИЛЕ КАМБАЛООБРАЗНЫХ (PLEURONECTIDAE, BOTHIDAE, CYNOGLOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE И CITHARIDAE), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1509,030444,"ФИЛЕ РЫБЫ СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1516,030445,"ФИЛЕ МЕЧ-РЫБЫ (XIPHIAS GLADIUS), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1519,030446,"ФИЛЕ  КЛЫКАЧА (DISSOSTICHUS SPP.), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1522,030447,"ФИЛЕ АКУЛ, СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1525,030448,"ФИЛЕ СКАТОВ И РОМБОВЫХ СКАТОВ (RAJIDAE), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ:"
1528,030449,ФИЛЕ ПРОЧЕЙ РЫБЫ СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ
1536,030451,"ФИЛЕ ПРОЧЕЕ, ТИЛАПИИ(OREOCHROMIS SPP.), СОМА (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), КАРПА, УГРЯ, ЛАТЕСА НИЛЬСКОГО (LATES NILOTICUS) И ЗМЕЕГОЛОВА (CHANNA SPP.), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1539,030452,"ФИЛЕ ЛОСОСЕВЫХ, ПРОЧЕЕ, СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1542,030453,"ФИЛЕ РЫБЫ СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE, СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1545,030454,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) МЕЧ-РЫБЫ (XIPHIAS GLADIUS), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1548,030455,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) КЛЫКАЧА (DISSOSTICHUS SPP.), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1551,030456,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) АКУЛ, СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1554,030457,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) СКАТОВ И РОМБОВЫХ СКАТОВ (RAJIDAE), СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ"
1557,030459,ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) ПРОЧЕЙ РЫБЫ СВЕЖЕЕ ИЛИ ОХЛАЖДЕННОЕ
1564,030461,"ФИЛЕ ТИЛАПИИ (OREOCHROMIS SPP.), МОРОЖЕНОЕ"
1567,030462,"ФИЛЕ СОМА (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), МОРОЖЕНОЕ"
1570,030463,"ФИЛЕ ЛАТЕСА НИЛЬСКОГО (LATES NILOTICUS), МОРОЖЕНОЕ"
1573,030469,"ПРОЧЕЕ ФИЛЕ, МОРОЖЕНОЕ"
1576,030471,"ФИЛЕ МОРОЖЕНОЕ ТРЕСКИ (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)"
1581,030472,"ФИЛЕ ПИКШИ (MELANOGRAMMUS AEGLEFINUS), МОРОЖЕНОЕ"
1584,030473,"ФИЛЕСАЙДЫ (POLLACHIUS VIRENS), МОРОЖЕНОЕ"
1587,030474,ФИЛЕ МОРОЖЕНОЕ МЕРЛУЗЫ (MERLUCCIUS SPP.) И АМЕРИКАНСКОГО НИТЕПЕРОГО НАЛИМА (UROPHYCIS SPP.)
1596,030475,"ФИЛЕ МИНТАЯ (THERAGRA CHALCOGRAMMA), МОРОЖЕНОЕ"
1599,030479,"ФИЛЕ МОРОЖЕНОЕ ПРОЧЕЙ РЫБЫ СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE"
1610,030481,"ФИЛЕ ЛОСОСЯ ТИХООКЕАНСКОГО, ЛОСОСЯ АТЛАНТИЧЕСКОГО (SALMO SALAR) И ЛОСОСЯ ДУНАЙСКОГО (HUCHO HUCHO), МОРОЖЕНОЕ"
1613,030482,"ФИЛЕ ФОРЕЛИ (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE И ONCORHYNCHUS CHRYSOGASTER) МОРОЖЕНОЕ"
1620,030483,"ФИЛЕ КАМБАЛООБРАЗНЫХ (PLEURONECTIDAE, BOTHIDAE, CYNOGLOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE И CITHARIDAE) МОРОЖЕНОЕ"
1629,030484,"ФИЛЕ МЕЧ-РЫБЫ (XIPHIAS GLADIUS), МОРОЖЕНОЕ"
1632,030485,"ФИЛЕ КЛЫКАЧА (DISSOSTICHUS SPP.), МОРОЖЕНОЕ"
1635,030486,"ФИЛЕ СЕЛЬДИ (CLUPEA HARENGUS, CLUPEA PALLASII), МОРОЖЕНОЕ"
1638,030487,"ФИЛЕ ТУНЦА (РОДА THUNNUS), СКИПДЖЕКА, ИЛИ ТУНЦА ПОЛОСАТОГО (EUTHYNNUS (KATSUWONUS) PELAMIS), МОРОЖЕНОЕ"
1641,030488,"ФИЛЕ АКУЛ, СКАТОВ И РОМБОВЫХ СКАТОВ (RAJIDAE), МОРОЖЕНОЕ"
1650,030489,ФИЛЕ ПРОЧЕЙ РЫБЫ МОРОЖЕНОЕ
1668,030491,"ПРОЧЕЕ МЯСО МЕЧ-РЫБЫ (XIPHIAS GLADIUS) (ВКЛЮЧАЯ ФАРШ), МОРОЖЕНОЕ"
1671,030492,"ПРОЧЕЕ МЯСО КЛЫКАЧА (DISSOSTICHUS SPP) (ВКЛЮЧАЯ ФАРШ), МОРОЖЕННОЕ"
1674,030493,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) ТИЛАПИИ (OREOCHROMIS SPP.), СОМА (PANGASIUS SPP. И ДР.) КАРПА (CYPRINUS CARPIO И ДР.) УГРЯ (ANGUILLA SPP.), ЛАТЕСА НИЛЬСКОГО (LATES NILOTICUS) И ЗМЕЕГОЛОВА (CHANNA SPP.)"
1679,030494,ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) МИНТАЯ (THERAGRA CHALCOGRAMMA)
1684,030495,"ПРОЧЕЕ МЯСО (ВКЛЮЧАЯ ФАРШ) РЫБЫ СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE, КРОМЕ МИНТАЯ (THERAGRA CHALCOGRAMMA)"
1703,030496,"ПРОЧЕЕ, МОРОЖЕНОЕ, АКУЛ"
1708,030497,"ПРОЧЕЕ, МОРОЖЕНОЕ СКАТОВ И РОМБОВЫХ СКАТОВ (RAJIDAE)"
1713,030499,"ФИЛЕ РЫБНОЕ И ПРОЧЕЕ МЯСО РЫБЫ (ВКЛЮЧАЯ ФАРШ), СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ МОРОЖЕНЫЕ: ПРОЧИЕ"
1731,030510,"РЫБНАЯ МУКА, ТОНКОГО И ГРУБОГО ПОМОЛА И ГРАНУЛЫ,  ПРИГОДНЫЕ ДЛЯ  УПОТРЕБЛЕНИЯ В ПИЩУ"
1734,030520,"ПЕЧЕНЬ, ИКРА И МОЛОКИ РЫБ, СУШЕНЫЕ, КОПЧЕНЫЕ, СОЛЕНЫЕ ИЛИ В РАССОЛЕ"
1737,030531,"ФИЛЕ ТИЛАПИИ (OREOCHROMIS SPP.), СОМА, КАРПА, УГРЯ (ANGUILLA SPP.), ЛАТЕСА НИЛЬСКОГО (LATES NILOTICUS) И ЗМЕЕГОЛОВА (CHANNA SPP.), СУШЕНОЕ, СОЛЕНОЕ ИЛИ В РАССОЛЕ, НО НЕ КОПЧЕНОЕ"
1740,030532,"ФИЛЕ СУШЕНОЕ, СОЛЕНОЕ ИЛИ В РАССОЛЕ, НО НЕ КОПЧЕНОЕ РЫБЫ СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE"
1747,030539,"ФИЛЕ ПРОЧЕЙ РЫБЫ, СУШЕНОЕ, СОЛЕНОЕ ИЛИ В РАССОЛЕ, НО НЕ КОПЧЕНОЕ"
1755,030541,"ЛОСОСЬ ТИХООКЕАНСКИЙ (ONCORHYNCHUS: NERKA, GJRBUSHA,KETA, TSCHAWYTSCHA, KISUTCH,MASOU,RHODURUS), ЛОСОСЬ АТЛАНТИЧЕСКИЙ (SALMO SALAR) И ЛОСОСЬ ДУНАЙСКИЙ (HUCHO HUCHO), КОПЧЕНЫЙ,ВКЛ.ФИЛЕ,КР.ПИЩ.РЫБНЫХ СУБПРОДУКТОВ"
1758,030542,"СЕЛЬДЬ (CLUPEA HARENGUS, CLUPEA PALLASII) КОПЧЕНАЯ, ВКЛЮЧАЯ ФИЛЕ, КРОМЕ ПИЩЕВЫХ РЫБНЫХ СУБПРОДУКТОВ"
1761,030543,"ФОРЕЛЬ (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE И ONCORHYNUS CHRYSOGASTER), КОПЧЕНАЯ, ВКЛЮЧАЯ ФИЛЕ, КР ПИЩ РЫБН СУБПР"
1764,030544,"ТИЛАПИЯ (OREOCHROMIS SPP.), СОМ (PANGASIUS SPP. И ДР.), КАРП (CYPRINUS CARPIО И ДР.) УГОРЬ (ANGUILLA SPP.), ЛАТЕС НИЛЬСКИЙ (LATES NILOTICUS), ЗМЕЕГОЛОВ (CHANNA SPP.) КОПЧЕНЫЕ, ВКЛЮЧАЯ ФИЛЕ"
1769,030549,"ПРОЧАЯ РЫБА КОПЧЕНАЯ, ВКЛЮЧАЯ ФИЛЕ"
1779,030551,"ТРЕСКА (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) СУШЕНАЯ,  НЕСОЛЕНАЯ ИЛИ СОЛЕНАЯ, НО НЕКОПЧЕНАЯ"
1784,030552,"РЫБА СУШЕНАЯ, КРОМЕ ПИЩЕВЫХ РЫБНЫХ СУБПРОДУКТОВ, СОЛЕНАЯ ИЛИ НЕСОЛЕНАЯ, НО НЕ КОПЧЕНАЯ: ТИЛАПИЯ , СОМ, КАРП, УГОРЬ, ЛАТЕС НИЛЬСКИЙ  И ЗМЕЕГОЛОВ"
1787,030553,"РЫБА СЕМЕЙСТВ BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE И MURAENOLEPIDIDAE, КРОМЕ ТРЕСКИ (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), СУШЕНАЯ, СОЛЕН"
1792,030554,"СЕЛЬДЬ (CLUPEA HARENGUS, CLUPEA PALLASII), АНЧОУСЫ (ENGRAULIS SPP.), САРДИНЫ (SARDINA PILCHARDUS, SARDINOPS SPP.), САРДИНЕЛЛА (SARDINELLA SPP.), КИЛЬКИ ИЛИ ШПРОТЫ (SPRATTUS SPRATTUS), СКУМБРИЯ (SCOM"
1799,030559,"ПРОЧАЯ РЫБА СУШЕНАЯ, НЕСОЛЕНАЯ, ИЛИ СОЛЕНАЯ, НО НЕКОПЧЕНАЯ"
1804,030561,"СЕЛЬДЬ (CLUPEA HARENGUS, CLUPEA PALLASII), СОЛЕНАЯ, НЕСУШЕНАЯ,  НЕКОПЧЕНАЯ, В РАССОЛЕ"
1807,030562,"ТРЕСКА (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), СОЛЕНАЯ,  НЕСУШЕНАЯ, НЕКОПЧЕНАЯ, В РАССОЛЕ"
1810,030563,"АНЧОУСЫ (ENGRAULIS SPP.), СОЛЕНЫЕ, НЕСУШЕНЫЕ, НЕКОПЧЕНЫЕ, В РАССОЛЕ"
1813,030564,"ТИЛАПИЯ, СОМ,  КАРП,УГОРЬ, ЛАТЕС НИЛЬСКИЙ И ЗМЕЕГОЛОВ, СОЛЕНАЯ, НО НЕ СУШЕНАЯ ИЛИ НЕ КОПЧЕНАЯ, И РЫБА В РАССОЛЕ, КРОМЕ ПИЩЕВЫХ РЫБНЫХ СУБПРОДУКТОВ"
1816,030569,"ПРОЧАЯ РЫБА СОЛЕНАЯ, В РАССОЛЕ, ЗА ИСКЛЮЧЕНИЕМ СУШЕНОЙ И КОПЧЕНОЙ"
1825,030571,ПЛАВНИКИ АКУЛЬИ
1830,030572,"РЫБА СУШЕНАЯ, СОЛЕНАЯ ИЛИ В РАССОЛЕ; ГОЛОВЫ, ХВОСТЫ, ПЛАВАТЕЛЬНЫЕ ПУЗЫРИ РЫБ"
1834,030579,"РЫБА СУШЕНАЯ, СОЛЕНАЯ ИЛИ В РАССОЛЕ; ПЛАВНИКИ, ГОЛОВЫ, ХВОСТЫ, ПЛАВАТЕЛЬНЫЕ ПУЗЫРИ И ПРОЧИЕ ПИЩЕВЫЕ РЫБНЫЕ СУБПРОДУКТЫ"
1839,030611,"ЛАНГУСТ ЕВРОПЕЙСКИЙ И ПРОЧИЕ ЛАНГУСТЫ (PALINURUS SPP., PANULIRUS SPP., JASUS SPP.), МОРОЖЕНЫЕ"
1846,030612,ОМАРЫ (HOMARUS SPP.) МОРОЖЕНЫЕ
1854,030614,КРАБЫ МОРОЖЕНЫЕ
1863,030615,ОМАР НОРВЕЖСКИЙ (NEPHROPS NORVEGICUS) МОРОЖЕНЫЙ
1868,030616,"КРЕВЕТКИ И ПИЛЬЧАТЫЕ КРЕВЕТКИ, ГЛУБОКОВОДНЫЕ (PANDALUS SPP., CRANGON CRANGON) МОРОЖЕНЫЕ"
1875,030617,КРЕВЕТКИ И ПИЛЬЧАТЫЕ КРЕВЕТКИ ПРОЧИЕ МОРОЖЕНЫЕ
1888,030619,"РАКООБРАЗНЫЕ ПРОЧИЕ,МОРОЖЕНЫЕ, ВКЛЮЧАЯ МУКУ ТОНКОГО И ГРУБОГО ПОМОЛА И  ГРАНУЛЫ ИЗ РАКООБРАЗНЫХ, ПРИГОДНЫЕ ДЛЯ УПОТРЕБЛЕНИЯ В ПИЩУ, МОРОЖЕНЫЕ"
1897,030631,"ЛАНГУСТ ЕВРОПЕЙСКИЙ И ПРОЧИЕ ЛАНГУСТЫ (PALINURUS SPP., PANULIRUS SPP., JASUS SPP.), ЖИВЫЕ"
1900,030632,"ОМАРЫ (HOMARUS SPP.), ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1907,030633,"КРАБЫ, ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1912,030634,"ОМАР НОРВЕЖСКИЙ (NEPHROPS NORVEGICUS), ЖИВОЙ, СВЕЖИЙ ИЛИ ОХЛАЖДЕННЫЙ"
1915,030635,"КРЕВЕТКИ ХОЛОДНОВОДНЫЕ (PANDALUS SPP., CRANGON CRANGON), ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1920,030636,"КРЕВЕТКИ ПРОЧИЕ, ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1927,030639,"ПРОЧИЕ, ВКЛЮЧАЯ МУКУ ТОНКОГО И ГРУБОГО ПОМОЛА И ГРАНУЛЫ ИЗ РАКООБРАЗНЫХ, ПРИГОДНЫЕ ДЛЯ УПОТРЕБЛЕНИЯ В ПИЩУ, ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1934,030691,"ПРОЧИЕ ЛАНГУСТ ЕВРОПЕЙСКИЙ И ПРОЧИЕ ЛАНГУСТЫ (PALINURUS SPP., PANULIRUS SPP., JASUS SPP.)"
1939,030692,"ОМАРЫ (HOMARUS SPP.), ПРОЧИЕ"
1946,030693,"КРАБЫ, ПРОЧИЕ"
1953,030694,"ОМАР НОРВЕЖСКИЙ (NEPHROPS NORVEGICUS), ПРОЧИЕ"
1958,030695,"КРЕВЕТКИ, ПРОЧИЕ"
1965,030699,"ПРОЧИЕ, ВКЛЮЧАЯ МУКУ ТОНКОГО И ГРУБОГО ПОМОЛА И ГРАНУЛЫ ИЗ РАКООБРАЗНЫХ, ПРИГОДНЫЕ ДЛЯ УПОТРЕБЛЕНИЯ В ПИЩУ"
1975,030711,"УСТРИЦЫ ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
1980,030712,УСТРИЦЫ МОРОЖЕНЫЕ
1985,030719,УСТРИЦЫ ПРОЧИЕ
1990,030721,"ГРЕБЕШКИ ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ, ВКЛЮЧАЯ ГРЕБЕШКА МАЛЕНЬКОГО,  РОДОВ PECTEN, CHLAMYS ИЛИ PLACOPECTEN"
1995,030722,"ГРЕБЕШКИ, ВКЛЮЧАЯ КОРОЛЕВСКИЕ ГРЕБЕШКИ, РОДОВ PECTEN, CHLAMYS ИЛИ PLACOPECTEN,  МОРОЖЕНЫЕ"
2007,030729,"ГРЕБЕШКИ, ВКЛЮЧАЯ ГРЕБЕШКА МАЛЕНЬКОГО РОДОВ PECTEN, CHLAMYS, PLACOPECTEN, МОРОЖЕНЫЕ"
2017,030731,"МИДИИ ЖИВЫЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ - МYTILUS SPP., PERNA SPP."
2022,030732,"МИДИИ (MYTILUS SPP., PERNA SPP.),  МОРОЖЕНЫЕ"
2029,030739,"ПРОЧИЕ МИДИИ (МYTILUS SPP., PERNA SPP.)"
