,KOD,NAME
17956,6210,"ПРЕДМЕТЫ ОДЕЖДЫ, ИЗГОТОВЛЕННЫЕ ИЗ МАТЕРИАЛОВ ТОВАРНОЙ ПОЗИЦИИ 5602, 5603, 5903, 5906 ИЛИ 5907"
17976,6211,"КОСТЮМЫ СПОРТИВНЫЕ, ЛЫЖНЫЕ И КУПАЛЬНЫЕ; ПРЕДМЕТЫ ОДЕЖДЫ ПРОЧИЕ"
18037,6212,"БЮСТГАЛЬТЕРЫ, ПОЯСА, КОРСЕТЫ, ПОДТЯЖКИ, ПОДВЯЗКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ И ИХ ЧАСТИ ТРИКОТАЖНЫЕ МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ ИЛИ НЕТРИКОТАЖНЫЕ"
18052,6213,ШТ-ПЛАТКИ
18059,6214,"ШТ-ШАЛИ, ШАРФЫ, КАШНЕ, МАНТИЛЬИ, ВУАЛИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ"
18075,6215,"ШТ-ГАЛСТУКИ, ГАЛСТУКИ-БАБОЧКИ И ШЕЙНЫЕ ПЛАТКИ"
18085,6216,"ПЕРЧАТКИ, РУКАВИЦЫ И МИТЕНКИ"
18089,6217,"ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ ГОТОВЫЕ ПРОЧИЕ; ЧАСТИ ОДЕЖДЫ ИЛИ ПРИНАДЛЕЖНОСТЕЙ К ОДЕЖДЕ, КРОМЕ ВКЛЮЧЕННЫХ В ТОВАРНУЮ ПОЗИЦИЮ 6212"
18097,6301,ШТ-ОДЕЯЛА И ПЛЕДЫ ДОРОЖНЫЕ
18122,6302,"БЕЛЬЕ ПОСТЕЛЬНОЕ, СТОЛОВОЕ, ТУАЛЕТНОЕ И КУХОННОЕ"
18188,6303,М2-ЗАНАВЕСИ (ВКЛЮЧАЯ ПОРТЬЕРЫ) И ВНУТРЕННИЕ ШТОРЫ; ЛАМБРЕКЕНЫ ИЛИ ПОДЗОРЫ ДЛЯ КРОВАТЕЙ
18208,6304,"ИЗДЕЛИЯ ДЕКОРАТИВНЫЕ ПРОЧИЕ, КРОМЕ ИЗДЕЛИЙ ТОВАРНОЙ ПОЗИЦИИ 9404"
18234,6305,МЕШКИ И ПАКЕТЫ УПАКОВОЧНЫЕ
18262,6306,"БРЕЗЕНТЫ, НАВЕСЫ, ТЕНТЫ; ПАЛАТКИ; ПАРУСА ДЛЯ ЛОДОК, ДОСОК ДЛЯ ВИНДСЕРФИНГА ИЛИ СУХОПУТНЫХ ТРАНСПОРТНЫХ СРЕДСТВ; СНАРЯЖЕНИЕ ДЛЯ КЕМПИНГА"
18285,6307,"ГОТОВЫЕ ИЗДЕЛИЯ ПРОЧИЕ, ВКЛЮЧАЯ ВЫКРОЙКИ ОДЕЖДЫ"
18305,6308,"НАБОРЫ, СОСТ. ИЗ ТКАНЕЙ И ПРЯЖИ ИЛИ НИТЕЙ С ПРИНАДЛЕЖНОСТЯМИ ИЛИ БЕЗ НИХ, ДЛЯ ИЗГОТ. КОВРОВ, ГОБЕЛЕНОВ, ВЫШИТЫХ СКАТЕРТЕЙ ИЛИ САЛФЕТОК ИЛИ АНАЛОГИЧНЫХ ТЕКСТ. ИЗДЕЛИЙ, УПАКОВАННЫЕ ИЛИ ДЛЯ РОЗН. ПРОДАЖИ"
18309,6309,"ОДЕЖДА И ПРОЧИЕ ИЗДЕЛИЯ, БЫВШИЕ В УПОТРЕБЛЕНИИ"
18313,6310,"ТРЯПЬЕ, ИСПОЛЬЗОВАННОЕ ИЛИ НОВОЕ, КУСКИ БЕЧЕВОК, ВЕРЕВОК, КАНАТОВ И ТРОСОВ И ИЗДЕЛИЯ ИЗ БЕЧЕВОК, ВЕРЕВОК, КАНАТОВ ИЛИ ТРОСОВ, ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ, БЫВШИЕ В УПОТРЕБЛЕНИИ"
18323,6401,"ПАР-ВОДОНЕПРОНИЦАЕМАЯ ОБУВЬ С ПОДОШВОЙ И С ВЕРХОМ ИЗ РЕЗИНЫ ИЛИ ПЛАСТМАССЫ, ВЕРХ КОТОРОЙ НЕ КРЕПИТСЯ К ПОДОШВЕ И НЕ СОЕДИНЯЕТСЯ С НЕЙ НИ НИТОЧНЫМ, НИ ШПИЛЕЧНЫМ, НИ ГВОЗДЕВЫМ, НИ ВИНТОВЫМ, НИ ЗАКЛЕПОЧНЫМ, НИ КАКИМ-ЛИБО ДРУГИМ АНАЛОГИЧНЫМ СПОСОБОМ"
18335,6402,ПАР-ПРОЧАЯ ОБУВЬ С ПОДОШВОЙ И С ВЕРХОМ ИЗ РЕЗИНЫ ИЛИ ПЛАСТМАССЫ
18371,6403,"ПАР-ОБУВЬ С ПОДОШВОЙ ИЗ РЕЗИНЫ, ПЛАСТМАССЫ, НАТУРАЛЬНОЙ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ И С ВЕРХОМ ИЗ НАТУРАЛЬНОЙ КОЖИ"
18460,6404,"ПАР-ОБУВЬ С ПОДОШВОЙ ИЗ РЕЗИНЫ, ПЛАСТМАССЫ, НАТУРАЛЬНОЙ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ И С ВЕРХОМ ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ"
18474,6405,ПАР-ОБУВЬ ПРОЧАЯ
18491,6406,"ДЕТАЛИ ОБУВИ (ВКЛЮЧАЯ ЗАГОТОВКИ ВЕРХА ОБУВИ С ПРИКРЕПЛЕННОЙ ИЛИ НЕПРИКРЕПЛЕННОЙ ОСНОВНОЙ СТЕЛЬКОЙ); ВКЛАДНЫЕ СТЕЛЬКИ, ПОДПЯТОЧНИКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ; ГЕТРЫ, ГАМАШИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, И ИХ ДЕТАЛИ"
18512,6501,"ШТ-ШЛЯПНЫЕ ФОРМЫ, ШЛЯПНЫЕ ЗАГОТОВКИ И КОЛПАКИ ИЗ ВОЙЛОКА ИЛИ ФЕТРА, НЕФОРМОВАННЫЕ БЕЗ ПОЛЕЙ; ПЛОСКИЕ И ЦИЛИНДРИЧЕСКИЕ ЗАГОТОВКИ (ВКЛЮЧАЯ С ПРОДОЛЬНЫМ РАЗРЕЗОМ) ИЗ ВОЙЛОКА ИЛИ ФЕТРА"
18516,6502,"ШТ-ШЛЯПНЫЕ ПОЛУФАБРИКАТЫ, ПЛЕТЕНЫЕ ИЛИ ИЗГОТОВЛЕННЫЕ ПУТЕМ СОЕДИНЕНИЯ ПОЛОС ИЗ ЛЮБОГО МАТЕРИАЛА, НЕФОРМОВАННЫЕ, БЕЗ ПОЛЕЙ, БЕЗ ПОДКЛАДКИ И БЕЗ ОТДЕЛКИ"
18520,6504,"ШТ-ШЛЯПЫ И ПРОЧИЕ ГОЛОВНЫЕ УБОРЫ, ПЛЕТЕНЫЕ ИЛИ ИЗГОТОВЛЕННЫЕ ПУТЕМ СОЕДИНЕНИЯ ПОЛОС ИЗ ЛЮБОГО МАТЕРИАЛА, С ПОДКЛАДКОЙ ИЛИ БЕЗ ПОДКЛАДКИ, С ОТДЕЛКОЙ ИЛИ БЕЗ ОТДЕЛКИ"
18524,6505,"ШЛЯПЫ И ПРОЧИЕ ГОЛОВНЫЕ УБОРЫ ТРИКОТАЖ.МАШИН.ИЛИ РУЧН. ВЯЗАНИЯ, ИЛИ ИЗГОТОВЛ. ИЗ ЦЕЛЬНОГО КУСКА КРУЖЕВА, ВОЙЛОКА ИЛИ ФЕТРА ИЛИ ПРОЧЕГО ТЕКСТИЛЬНОГО МАТЕРИАЛА, С ПОДКЛАДКОЙ ИЛИ БЕЗ, С ОТДЕЛКОЙ ИЛИ БЕЗ"
18532,6506,"ГОЛОВНЫЕ УБОРЫ ПРОЧИЕ, С ПОДКЛАДКОЙ ИЛИ БЕЗ ПОДКЛАДКИ ИЛИ С ОТДЕЛКОЙ ИЛИ БЕЗ ОТДЕЛКИ"
18554,6507,"ЛЕНТЫ, ПОДКЛАДКИ, ЧЕХЛЫ, ОСНОВЫ, КАРКАСЫ, КОЗЫРЬКИ И ЗАВЯЗКИ ДЛЯ ГОЛОВНЫХ УБОРОВ"
18559,6601,"ШТ-ЗОНТЫ И СОЛНЦЕЗАЩИТНЫЕ ЗОНТЫ (ВКЛЮЧАЯ ЗОНТЫ-ТРОСТИ, САДОВЫЕ ЗОНТЫ И АНАЛОГИЧНЫЕ ЗОНТЫ)"
18571,6602,"ШТ-ТРОСТИ, ТРОСТИ-СИДЕНЬЯ, ХЛЫСТЫ, КНУТЫ ДЛЯ ВЕРХОВОЙ ЕЗДЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ"
18575,6603,"ЧАСТИ, ОТДЕЛОЧНЫЕ ДЕТАЛИ И ПРИНАДЛЕЖНОСТИ ДЛЯ ИЗДЕЛИЙ ТОВАРНОЙ ПОЗИЦИИ 6601 ИЛИ 6602"
18585,6701,"ШКУРКИ И ПРОЧИЕ ЧАСТИ ПТИЦ, ПОКРЫТЫЕ ПЕРЬЯМИ ИЛИ ПУХОМ, ПЕРЬЯ, ЧАСТИ  ПЕРЬЕВ, ПУХ И ИЗДЕЛИЯ ИЗ ЭТИХ МАТЕРИАЛОВ (КРОМЕ ИЗДЕЛИЙ ИЗ ТОВ. ПОЗ.  0505 И ОБРАБОТАННЫХ СТВОЛОВ И СТЕРЖНЕЙ ПЕРЬЕВ)"
18589,6702,"ЦВЕТЫ, ЛИСТЬЯ И ПЛОДЫ ИСКУССТВЕННЫЕ И ИХ ЧАСТИ; ИЗДЕЛИЯ ИЗ ИСКУССТВЕННЫХ ЦВЕТОВ, ЛИСТЬЕВ ИЛИ ПЛОДОВ"
18596,6703,"ЧЕЛОВЕЧЕСКИЕ ВОЛОСЫ, РАСЧЕСАННЫЕ, ПРОРЕЖЕННЫЕ, ОБЕСЦВЕЧЕННЫЕ ИЛИ ОБРАБОТАННЫЕ ИНЫМ СПОСОБОМ; ШЕРСТЬ, ВОЛОСЫ ЖИВОТНЫХ, ПРОЧИЕ ТЕКСТ. МАТЕРИАЛЫ ПОДГОТОВЛЕННЫЕ ДЛЯ ПРОИЗВОДСТВА ПАРИКОВ ИЛИ АНАЛОГ. ИЗДЕЛ."
18600,6704,"ПАРИКИ, БОРОДЫ НАКЛАДНЫЕ, БРОВИ И РЕСНИЦЫ, НАКЛАДКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ ЧЕЛОВЕЧЕСКОГО ВОЛОСА ИЛИ ВОЛОСА ЖИВОТНЫХ ИЛИ ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ; ИЗДЕЛИЯ ИЗ ЧЕЛОВЕЧЕСКОГО ВОЛОСА, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
18614,6801,"БРУСЧАТКА, БОРДЮРНЫЕ КАМНИ И ПЛИТЫ ДЛЯ МОЩЕНИЯ ИЗ ПРИРОДНОГО КАМНЯ (КРОМЕ СЛАНЦА)"
18618,6802,"КАМЕНЬ, ОБРАБОТАННЫЙ (КРОМЕ СЛАНЦА) ДЛЯ ПАМЯТНИКОВ ИЛИ СТРОИТЕЛЬСТВА, И ИЗДЕЛИЯ ИЗ НЕГО, КРОМЕ ТОВАРОВ ТОВАРНОЙ ПОЗИЦИИ 6801; КУБИКИ ДЛЯ МОЗАИКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ ПРИРОДНОГО КАМНЯ (ВКЛЮЧАЯ СЛАНЕЦ) НА ОСНОВЕ ИЛИ БЕЗ ОСНОВЫ; ГРАНУЛЫ, КРОШКА И ПОРОШОК ИЗ ПРИРОДНОГО КАМНЯ (ВКЛЮЧАЯ СЛАНЕЦ), ИСКУССТВЕННО ОКРАШЕННЫЕ"
18648,6803,СЛАНЕЦ ОБРАБОТАННЫЙ И ИЗДЕЛИЯ ИЗ СЛАНЦА ИЛИ ИЗ АГЛОМЕРИРОВАННОГО СЛАНЦА
18654,6804,"ЖЕРНОВА, КАМНИ ТОЧИЛЬНЫЕ, КРУГИ ШЛИФОВАЛЬНЫЕ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ БЕЗ ОПОРНЫХ КОНСТРУКЦИЙ, ПРЕДНАЗНАЧЕННЫЕ ДЛЯ ШЛИФОВКИ, ЗАТОЧКИ, ПОЛИРОВКИ, ПОДГОНКИ ИЛИ РЕЗАНИЯ, КАМНИ ДЛЯ РУЧНОЙ ЗАТОЧКИ ИЛИ ПОЛИРОВКИ И ИХ ЧАСТИ ИЗ ПРИРОДНОГО КАМНЯ, ИЗ АГЛОМЕРИРОВАННЫХ ПРИРОДНЫХ ИЛИ ИСКУССТВЕННЫХ АБРАЗИВОВ ИЛИ ИЗ КЕРАМИКИ, В СБОРЕ С ДЕТАЛЯМИ ИЗ ДРУГИХ МАТЕРИАЛОВ ИЛИ БЕЗ ЭТИХ ДЕТАЛЕЙ"
18678,6805,"ПРИРОДНЫЙ ИЛИ ИСКУССТВЕННЫЙ АБРАЗИВНЫЙ ПОРОШОК ИЛИ ЗЕРНО НА ТКАНОЙ, БУМАЖНОЙ, КАРТОННОЙ ИЛИ ИНОЙ ОСНОВЕ, РАЗРЕЗАННОЙ ИЛИ СШИТОЙ, ИЛИ ОБРАБОТАННОЙ ДРУГИМ СПОСОБОМ ДЛЯ ПОЛУЧЕНИЯ ОПРЕДЕЛЕННОЙ ФОРМЫ, ИЛИ НЕОБРАБОТАННОЙ"
18690,6806,"ШЛАКОВАТА, МИНЕРАЛЬНАЯ СИЛИКАТНАЯ ВАТА И АНАЛОГИЧНЫЕ МИНЕРАЛЬНЫЕ ВАТЫ; ВЕРМИКУЛИТ РАССЛОЕННЫЙ, ГЛИНЫ ВСПУЧЕННЫЕ, ШЛАК ВСПЕНЕННЫЙ И АНАЛОГИЧНЫЕ ВСПУЧЕННЫЕ МИНЕРАЛЬНЫЕ ПРОДУКТЫ; СМЕСИ И ИЗДЕЛИЯ ИЗ ТЕПЛОИЗОЛЯЦИОННЫХ, ЗВУКОИЗОЛЯЦИОННЫХ ИЛИ ЗВУКОПОГЛОЩАЮЩИХ МИНЕРАЛЬНЫХ МАТЕРИАЛОВ, КРОМЕ ИЗДЕЛИЙ ТОВАРНОЙ ПОЗИЦИИ 6811 ИЛИ 6812 ИЛИ ГРУППЫ 69"
18704,6807,"ИЗДЕЛИЯ ИЗ АСФАЛЬТА ИЛИ АНАЛОГИЧНЫХ МАТЕРИАЛОВ (НАПРИМЕР, ИЗ НЕФТЯНОГО БИТУМА ИЛИ КАМЕННОУГОЛЬНОГО ПЕКА)"
18712,6808,"ПАНЕЛИ, ПЛИТЫ, ПЛИТКИ, БЛОКИ, И АНАЛ. ИЗД. ИЗ РАСТ. ВОЛОКОН, СОЛОМЫ ИЛИ СТРУЖКИ, ЩЕПЫ, ЧАСТИЦ, ОПИЛОК ИЛИ ДР. ДРЕВЕСН. ОТХОДОВ, АГЛОМЕРИРОВАННЫХ С ЦЕМЕНТОМ, ГИПСОМ ИЛИ ПР. МИНЕР. СВЯЗУЮЩИМИ ВЕЩЕСТВАМИ"
18716,6809,ИЗДЕЛИЯ ИЗ ГИПСА ИЛИ СМЕСЕЙ НА ЕГО ОСНОВЕ
18726,6810,"ИЗДЕЛИЯ ИЗ ЦЕМЕНТА, БЕТОНА ИЛИ ИСКУССТВЕННОГО КАМНЯ, НЕАРМИРОВАННЫЕ ИЛИ АРМИРОВАННЫЕ"
18742,6811,"ИЗДЕЛИЯ ИЗ АСБОЦЕМЕНТА, ИЗ ЦЕМЕНТА С ВОЛОКНАМИ ЦЕЛЛЮЛОЗЫ ИЛИ ИЗ АНАЛОГИЧНЫХ МАТЕРИАЛОВ"
18758,6812,"ВОЛОКНО АСБЕСТОВОЕ ОБРАБОТАННОЕ; СМЕСИ НА ОСНОВЕ АСБЕСТА ИЛИ АСБЕСТА И КАРБОНАТА МАГНИЯ; ИЗДЕЛИЯ ИЗ ЭТИХ СМЕСЕЙ ИЛИ ИЗ АСБЕСТА (НАПРИМЕР, НИТИ, ТКАНИ, ОДЕЖДА, ГОЛОВНЫЕ УБОРЫ, ОБУВЬ, ПРОКЛАДКИ), АРМИРОВАННЫЕ ИЛИ НЕАРМИРОВАННЫЕ, КРОМЕ ТОВАРОВ ТОВАРНОЙ ПОЗИЦИИ 6811 ИЛИ 6813"
18783,6813,"ФРИКЦИОННЫЕ МАТЕРИАЛЫ И ИЗДЕЛИЯ ИЗ НИХ (НАПРИМЕР, ЛИСТЫ, РУЛОНЫ, ЛЕНТЫ, СЕГМЕНТЫ, ДИСКИ, ШАЙБЫ, ПРОКЛАДКИ) НЕСМОНТИРОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТОРМОЗОВ, СЦЕПЛЕНИЙ ИЛИ АНАЛОГИЧНЫХ УСТРОЙСТВ, НА ОСНОВЕ АСБЕСТА, ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ ИЛИ ЦЕЛЛЮЛОЗЫ, СОВМЕСТНО С ТЕКСТИЛЕМ ИЛИ ДРУГИМИ МАТЕРИАЛАМИ ЛИБО БЕЗ НИХ"
18796,6814,"СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ"
18803,6815,"ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
18838,6901,"КИРПИЧИ, БЛОКИ, ПЛИТКИ И ДРУГИЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ ИЗ КРЕМНЕЗЕМИСТОЙ   МУКИ(НАПРИМЕР, ИЗ КИЗЕЛЬГУРА,ТРИПОЛИТА ИЛИ ДИАТОМИТА)"
18842,6902,"КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД"
18856,6903,"ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД"
18870,6904,"КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ"
18877,6905,"ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ"
18884,6906,"ТРУБЫ КЕРАМИЧЕСКИЕ, ТРУБОПРОВОДЫ ИЗОЛЯЦИОННЫЕ, ВОДООТВОДЫ И ФИТИНГИ ТРУБ"
18888,6907,"М2-ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ"
18933,6909,"ИЗДЕЛИЯ КЕРАМИЧЕСКИЕ ДЛЯ ЛАБОРАТОРНЫХ, ХИМИЧЕСКИХ ИЛИ ДРУГИХ ТЕХНИЧЕСКИХ ЦЕЛЕЙ; КЕРАМИЧЕСКИЕ ЖЕЛОБА, ЧАНЫ И АНАЛОГИЧНЫЕ РЕЗЕРВУАРЫ, ИСПОЛЬЗУЕМЫЕ В СЕЛЬСКОМ ХОЗЯЙСТВЕ; КЕРАМИЧЕСКИЕ ГОРШКИ, СОСУДЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТРАНСПОРТИРОВКИ ИЛИ УПАКОВКИ ТОВАРОВ"
18947,6910,"ШТ-РАКОВИНЫ, УМЫВАЛЬНИКИ, КОНСОЛИ РАКОВИН, ВАННЫ, БИДЕ, УНИТАЗЫ, СЛИВНЫЕ БАЧКИ, ПИССУАРЫ И АНАЛОГИЧНЫЕ САНИТАРНО-ТЕХНИЧЕСКИЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ"
18954,6911,"ПОСУДА СТОЛОВАЯ, КУХОННАЯ И ПРОЧИЕ ХОЗЯЙСТВЕННЫЕ И ТУАЛЕТНЫЕ ИЗДЕЛИЯ ИЗ ФАРФОРА"
18961,6912,"ПОСУДА СТОЛОВАЯ, КУХОННАЯ И ПРОЧИЕ ХОЗЯЙСТВЕННЫЕ И ТУАЛЕТНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ, КРОМЕ ФАРФОРА"
18979,6913,СТАТУЭТКИ И ПРОЧИЕ ДЕКОРАТИВНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ
18990,6914,ПРОЧИЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ
18998,7001,"БОЙ СТЕКЛЯННЫЙ, СКРАП СТЕКЛЯННЫЙ И ПРОЧИЕ ОТХОДЫ; СТЕКЛО В БЛОКАХ"
19006,7002,"СТЕКЛО В ФОРМЕ ШАРОВ (КРОМЕ МИКРОСФЕР ТОВАРНОЙ ПОЗИЦИИ 7018), ПРУТКОВ ИЛИ ТРУБОК, НЕОБРАБОТАННОЕ"
19024,7003,"М2-СТЕКЛО ЛИТОЕ И ПРОКАТНОЕ, ЛИСТОВОЕ ИЛИ ПРОФИЛИРОВАННОЕ, ИМЕЮЩЕЕ ИЛИ НЕ ИМЕЮЩЕЕ ПОГЛОЩАЮЩИЙ, ОТРАЖАЮЩИЙ ИЛИ НЕОТРАЖАЮЩИЙ СЛОЙ, НО НЕ ОБРАБОТАННОЕ КАКИМ-ЛИБО ИНЫМ СПОСОБОМ"
19043,7004,"М2-СТЕКЛО ТЯНУТОЕ И ВЫДУВНОЕ, В ЛИСТАХ, ИМЕЮЩЕЕ ИЛИ НЕ ИМЕЮЩЕЕ ПОГЛОЩАЮЩИЙ, ОТРАЖАЮЩИЙ ИЛИ НЕОТРАЖАЮЩИЙ СЛОЙ, НО НЕ ОБРАБОТАННОЕ КАКИМ-ЛИБО ИНЫМ СПОСОБОМ"
19056,7005,"М2-СТЕКЛО ТЕРМИЧЕСКИ ПОЛИРОВАННОЕ И СТЕКЛО СО ШЛИФОВАННОЙ ИЛИ ПОЛИРОВАННОЙ ПОВЕРХНОСТЬЮ, В ЛИСТАХ, ИМЕЮЩЕЕ ИЛИ НЕ ИМЕЮЩЕЕ ПОГЛОЩАЮЩИЙ, ОТРАЖАЮЩИЙ ИЛИ НЕОТРАЖАЮЩИЙ СЛОЙ, НО НЕ ОБРАБОТАННОЕ ИНЫМ СПОСОБОМ"
19083,7006,"СТЕКЛО ТОВАРНЫХ ПОЗИЦИЙ 7003, 7004 ИЛИ 7005, ГНУТОЕ, ГРАНЕНОЕ, ГРАВИРОВАННОЕ, СВЕРЛЕНОЕ, ЭМАЛИРОВАННОЕ ИЛИ ОБРАБОТАННОЕ ИНЫМ СПОСОБОМ, НО НЕ ВСТАВЛЕННОЕ В РАМУ ИЛИ НЕ КОМБИНИРОВАННОЕ С ДР. МАТЕРИАЛАМИ"
19089,7007,"СТЕКЛО БЕЗОПАСНОЕ, ВКЛЮЧАЯ СТЕКЛО УПРОЧНЕННОЕ (ЗАКАЛЕННОЕ) ИЛИ МНОГОСЛОЙНОЕ"
19118,7008,М2-МНОГОСЛОЙНЫЕ ИЗОЛИРУЮЩИЕ ИЗДЕЛИЯ ИЗ СТЕКЛА
19126,7009,"ЗЕРКАЛА СТЕКЛЯННЫЕ, В РАМАХ ИЛИ БЕЗ РАМ, ВКЛЮЧАЯ ЗЕРКАЛА ЗАДНЕГО ОБЗОРА"
19137,7010,"ШТ-БУТЫЛИ, БУТЫЛКИ, ФЛАКОНЫ, КУВШИНЫ, ГОРШКИ, БАНКИ, АМПУЛЫ И ПРОЧИЕ СТЕКЛЯННЫЕ ЕМКОСТИ ДЛЯ ХРАНЕНИЯ, ТРАНСПОРТИРОВКИ ИЛИ УПАКОВКИ ТОВАРОВ; БАНКИ ДЛЯ КОНСЕРВИРОВАНИЯ СТЕКЛЯННЫЕ; ПРЕДОХРАНИТЕЛЬНЫЕ ПРОБКИ ИЗ СТЕКЛА, ПРОБКИ, КРЫШКИ И ПРОЧИЕ АНАЛОГИЧНЫЕ СТЕКЛЯННЫЕ ИЗДЕЛИЯ"
19185,7011,"БАЛЛОНЫ СТЕКЛЯННЫЕ (ВКЛЮЧАЯ КОЛБЫ И ТРУБКИ), ОТКРЫТЫЕ, ИХ СТЕКЛЯННЫЕ ЧАСТИ, БЕЗ ФИТИНГОВ, ДЛЯ ЭЛЕКТРИЧЕСКИХ ЛАМП, ЭЛЕКТРОННО-ЛУЧЕВЫХ ТРУБОК ИЛИ АНАЛОГИЧНЫХ ИЗДЕЛИЙ"
19195,7013,"ШТ-ПОСУДА СТОЛОВАЯ И КУХОННАЯ, ПРИНАДЛЕЖНОСТИ ТУАЛЕТНЫЕ И КАНЦЕЛЯРСКИЕ, ИЗДЕЛИЯ ДЛЯ ДОМАШНЕГО УБРАНСТВА ИЛИ АНАЛОГИЧНЫХ ЦЕЛЕЙ, СТЕКЛЯННЫЕ (КРОМЕ ИЗДЕЛИЙ ТОВАРНОЙ ПОЗИЦИИ 7010 ИЛИ 7018)"
