,KOD,NAME
481,02071210,"МЯСО ДОМАШНЕЙ ПТИЦЫ, НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ,ЗАМОРОЖЕННЫЕ,ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ,НО С ШЕЙКОЙ, СЕРДЦЕМ,ПЕЧЕНЬЮ И МУСКУЛЬНЫМ ЖЕЛУДКОМ, ПРЕДСТАВЛЕННЫЕ КАК 70%-ЫЕ ЦЕПЛЯТА"
484,02071290,"МЯСО ДОМАШНЕЙ ПТИЦЫ,НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ ОЩИПАННЫЕ И ПОТРОШЕНЫЕ,БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ,ШЕЙКИ, СЕРДЦА,ПЕЧЕНИ И МУСКУЛЬНЫХ ЖЕЛУДКА, ПРЕДСТАВЛЕННЫЕ КАК 65%-НЫЕ ЦЫПЛЯТА"
488,02071310,МЯСО ОБВАЛЕННОЕ
491,02071320,ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ
494,02071330,"КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО"
497,02071340,"СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ"
500,02071350,ГРУДКИ И КУСКИ ИЗ НИХ
503,02071360,НОЖКИ И КУСКИ ИЗ НИХ
506,02071370,МЯСО ОБВАЛЕННОЕ ПРОЧИЕ
509,02071391,"ЧАСТИ ТУШЕК И СУБПРОДУКТЫ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ,ПЕЧЕНЬ"
512,02071399,СУБПРОДУКТЫ ПРОЧИЕ
516,02071410,МЯСО ОБВАЛЕННОЕ
519,02071420,"ЧАСТИ ТУШЕК И СУБПРОДУКТЫ, ЗАМОРОЖЕННЫЕ ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ"
522,02071430,"МЯСО ОБВАЛЕННОЕ КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО"
525,02071440,"МЯСО ОБВАЛЕННОЕ СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ    КОНЦЫ КРЫЛЬЕВ"
528,02071450,МЯСО ОБВАЛЕННОЕ ГРУДКИ И КУСКИ ИЗ НИХ
531,02071460,НЕОБВАЛЕННЫЕ НОЖКИ И КУСКИ ИЗ НИХ
534,02071470,НЕОБВАЛЕННЫЕ ПРОЧИЕ
537,02071491,СУБПРОДУКТЫ ПЕЧЕНЬ
540,02071499,СУБПРОДУКТЫ ПРОЧИЕ
544,02072410,"МЯСО ИНДЕЕК НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, НО С ШЕЙКОЙ, СЕРДЦЕМ, ПЕЧЕНЬЮ И МУСКУЛЬНЫМ ЖЕЛУДКОМ, ПРЕДСТАВЛЕННЫЕ КАК 80%-НЫЕ"
547,02072490,"МЯСО ИНДЕЕК НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, БЕЗ ШЕЙКИ, СЕРДЦА И МУСКУЛЬНОГО ЖЕЛУДКА, ПРЕДСТАВЛЕННЫЕ КАК 73%-НЫЕ"
551,02072510,"МЯСО ИНДЕЕК НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ,ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, НО С ШЕЙКОЙ, СЕРДЦЕМ, ПЕЧЕНЬЮ И МУСКУЛЬНЫМ ЖЕЛУДКОМ, ПРЕДСТАВЛЕННЫЕ КАК 80%-НЫЕ"
554,02072590,"ПРОЧИЕ МЯСО ИНДЕЕК НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, БЕЗ ШЕЙКИ, СЕРДЦАПЕЧЕНИ И МУСКУЛЬНОГО ЖЕЛУДКА, ПРЕДСТАВЛЕННЫЕ КАК 73%-НЫЕ"
558,02072610,ЧАСТИ ТУШЕК МЯСО ОБВАЛЕННОЕ
561,02072620,МЯСО НЕОБВАЛЕННЫЕ ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ
564,02072630,"НЕОБВАЛЕННЫЕ КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО"
567,02072640,"КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ"
570,02072650,НЕОБВАЛЕННЫЕ ГРУДКИ И КУСКИ ИЗ НИХ
573,02072660,НЕОБВАЛЕННЫЕ ГОЛЕНИ И КУСКИ ИЗ НИХ
576,02072670,НОЖКИ И КУСКИ ИЗ НИХ ПРОЧИЕ
579,02072680,НЕОБВАЛЕННЫЕ ПРОЧИЕ
582,02072691,СУБПРОДУКТЫ ПЕЧЕНЬ
585,02072699,СУБПРОДУКТЫ ПРОЧИЕ
589,02072710,"ЧАСТИ ТУШЕК И СУБПРОДУКТЫ, ЗАМОРОЖЕННЫЕ МЯСО ОБВАЛЕННОЕ"
592,02072720,МЯСО ОБВАЛЕННОЕ ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ
595,02072730,"НЕОБВАЛЕННЫЕ КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО"
598,02072740,"НЕОБВАЛЕННЫЕ СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ"
601,02072750,НЕОБВАЛЕННЫЕ  ГРУДКИ И КУСКИ ИЗ НИХ
604,02072760,ПРОЧИЕ НОЖКИ И КУСКИ ИЗ НИХ ГОЛЕНИ И КУСКИ ИЗ НИХ
607,02072770,НОЖКИ И КУСКИ ИЗ НИХ ПРОЧИЕ
610,02072780,НЕОБВАЛЕННЫЕ ПРОЧИЕ
613,02072791,СУБПРОДУКТЫ ПЕЧЕНЬ
616,02072799,СУБПРОДУКТЫ ПРОЧИЕ
620,02074120,"МЯСО И ПИЩЕВЫЕ СУБПРОДУКТЫ УТОК, ОЩИПАННЫЕ, ОБЕСКРОВЛЕННЫЕ, БЕЗ КИШОК, НО НЕ ПОТРОШЕНЫЕ, С ГОЛОВОЙ И ПЛЮСНАМИ НОГ, ПРЕДСТАВЛЕННЫЕ КАК ""85%-НЫЕ УТКИ"", НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
623,02074130,"МЯСО УТОК, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, НО С ШЕЙКОЙ, СЕРДЦЕМ, ПЕЧЕНЬЮ И МУСКУЛЬНЫМ ЖЕЛУДКОМ, ПРЕДСТАВЛЕННЫЕ КАК ""70%-НЫЕ УТКИ"", НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
626,02074180,"МЯСО УТОК, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, БЕЗ ШЕЙКИ, СЕРДЦА, ПЕЧЕНИ И МУСКУЛЬНОГО ЖЕЛУДКА, ПРЕД-ННЫЕ КАК ""63%-НЫЕ УТКИ"", ИЛИ В ДР.РАЗДЕЛКЕ, НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖД"
630,02074230,"МЯСО УТОК, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, НО С ШЕЙКОЙ, СЕРДЦЕМ, ПЕЧЕНЬЮ И МУСКУЛЬНЫМ ЖЕЛУДКОМ, ПРЕДСТАВЛЕННЫЕ КАК ""70%-НЫЕ УТКИ"", НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ"
633,02074280,"МЯСО УТОК, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, БЕЗ ШЕЙКИ, СЕРДЦА, ПЕЧЕНИ И МУСКУЛЬНОГО ЖЕЛУДКА, ПРЕДСТАВЛЕННЫЕ КАК ""63%-НЫЕ УТКИ"", ИЛИ В ДР РАЗДЕЛКЕ, НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ"
637,02074300,"СУБПРОДУКТЫ УТОК: ЖИРНАЯ ПЕЧЕНЬ, СВЕЖАЯ ИЛИ ОХЛАЖДЕННАЯ"
641,02074410,"МЯСО УТОК, ЧАСТИ ТУШЕК: ОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
644,02074421,"МЯСО УТОК, ЧАСТИ ТУШЕК: ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ, НЕОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
647,02074431,"МЯСО УТОК, ЧАСТИ ТУШЕК: КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО, НЕОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
650,02074441,"МЯСО УТОК, ЧАСТИ ТУШЕК: СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ, НЕОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
653,02074451,"МЯСО УТОК, ЧАСТИ ТУШЕК: ГРУДКИ И КУСКИ ИЗ НИХ, НЕОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
656,02074461,"МЯСО УТОК, ЧАСТИ ТУШЕК: НОЖКИ И КУСКИ ИЗ НИХ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
659,02074471,"МЯСО УТОК, ЧАСТИ ТУШЕК: ПАЛЕТОТЫ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
662,02074481,"ПРОЧЕЕ МЯСО УТОК, ЧАСТИ ТУШЕК: СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
665,02074491,"ПРОЧИЕ СУБПРОДУКТЫ: ПЕЧЕНЬ, КРОМЕ ЖИРНОЙ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
668,02074499,"ПРОЧИЕ СУБПРОДУКТЫ УТОК, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
672,02074510,"ПРОЧИЕ СУБПРОДУКТЫ УТОК, ЧАСТИ ТУШЕК: МЯСО ОБВАЛЕННОЕ, ЗАМОРОЖЕННЫЕ"
675,02074521,"ПРОЧИЕ СУБПРОДУКТЫ УТОК, ЧАСТИ ТУШЕК: ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ, ЗАМОРОЖЕННЫЕ"
678,02074531,"ПРОЧИЕ СУБПРОДУКТЫ УТОК, ЧАСТИ ТУШЕК: КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО, ЗАМОРОЖЕННЫЕ"
681,02074541,"ПРОЧИЕ СУБПРОДУКТЫ УТОК, ЧАСТИ ТУШЕК: СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ, ЗАМОРОЖЕННЫЕ"
684,02074551,НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ ЧАСТИ ТУШЕК УТОК: ГРУДКИ И КУСКИ ИЗ НИХ
687,02074561,НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ ЧАСТИ ТУШЕК УТОК: НОЖКИ И КУСКИ ИЗ НИХ
690,02074571,НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ ЧАСТИ ТУШЕК УТОК: ПАЛЕТОТЫ
693,02074581,ПРОЧИЕ НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ ЧАСТИ ТУШЕК УТОК
696,02074593,НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ СУБПРОДУКТЫ УТОК: ЖИРНАЯ ПЕЧЕНЬ
699,02074595,ПРОЧАЯ ПЕЧЕНЬ УТОК НЕОБВАЛЕННЫЕ ЗАМОРОЖЕННЫЕ
702,02074599,"ПРОЧИЕ ЧАСТИ УТОК НЕОБВАЛЕННЫЕ, ЗАМОРОЖЕННЫЕ"
706,02075110,"ГУСИ ОЩИПАННЫЕ, ОБЕСКРОВЛЕННЫЕ, НЕПОТРОШЕНЫЕ, С ГОЛОВОЙ И ПЛЮСНАМИ НОГ, ПРЕДСТАВЛЕННЫЕ КАК ""82%-НЫЕ ГУСИ"", НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
709,02075190,"ГУСИ, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, С СЕРДЦЕМ И МУСКУЛЬНЫМ ЖЕЛУДКОМ ИЛИ БЕЗ НИХ, ПРЕДСТАВЛЕННЫЕ КАК ""75%-НЫЕ ГУСИ"", ИЛИ В КАКОЙ-ЛИБО ДРУГОЙ РАЗДЕЛКЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
713,02075210,"ГУСИ, ОЩИПАННЫЕ, ОБЕСКРОВЛЕННЫЕ, НЕПОТРОШЕНЫЕ, С ГОЛОВОЙ И ПЛЮСНАМИ НОГ, ПРЕДСТАВЛЕННЫЕ КАК ""82%-НЫЕ ГУСИ"", НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ"
716,02075290,"ГУСИ, ОЩИПАННЫЕ И ПОТРОШЕНЫЕ, БЕЗ ГОЛОВЫ И ПЛЮСЕН НОГ, C СЕРДЦЕМ И МУСКУЛЬНЫМ ЖЕЛУДКОМ ИЛИ БЕЗ НИХ, ПРЕДСТАВЛЕННЫЕ КАК ""75%-НЫЕ ГУСИ"" ИЛИ В ДР.РАЗДЕЛКЕ, НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, ЗАМОРОЖЕННЫЕ"
720,02075300,"ЖИРНАЯ ПЕЧЕНЬ ГУСЕЙ, СВЕЖАЯ ИЛИ ОХЛАЖДЕННАЯ"
724,02075410,"ЧАСТИ ТУШЕК ГУСЕЙ: МЯСО ОБВАЛЕННОЕ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
727,02075421,"ЧАСТИ ТУШЕК ГУСЕЙ: ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
730,02075431,"ЧАСТИ ТУШЕК ГУСЕЙ: КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
733,02075441,"ЧАСТИ ТУШЕК ГУСЕЙ: СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
736,02075451,"ЧАСТИ ТУШЕК ГУСЕЙ: ГРУДКИ И КУСКИ ИЗ НИХ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
739,02075461,"ЧАСТИ ТУШЕК ГУСЕЙ: НОЖКИ И КУСКИ ИЗ НИХ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
742,02075471,"ЧАСТИ ТУШЕК ГУСЕЙ: ПАЛЕТОТЫ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
745,02075481,"ПРОЧИЕ ЧАСТИ ТУШЕК ГУСЕЙ, СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ"
748,02075491,"СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ СУБПРОДУКТЫ ГУСЕЙ: ПЕЧЕНЬ, КРОМЕ ЖИРНОЙ"
751,02075499,СВЕЖИЕ ИЛИ ОХЛАЖДЕННЫЕ СУБПРОДУКТЫ ГУСЕЙ: ПРОЧАЯ ПЕЧЕНЬ
755,02075510,ЧАСТИ ТУШЕК ГУСЕЙ: ЗАМОРОЖЕННОЕ МЯСО ОБВАЛЕННОЕ
758,02075521,"ЧАСТИ ТУШЕК ГУСЕЙ: ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ, ЗАМОРОЖЕННОЕ"
761,02075531,"ЧАСТИ ТУШЕК ГУСЕЙ: КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО, ЗАМОРОЖЕННОЕ"
764,02075541,"ЧАСТИ ТУШЕК ГУСЕЙ: СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ, ЗАМОРОЖЕННОЕ"
767,02075551,"ЧАСТИ ТУШЕК ГУСЕЙ: ГРУДКИ И КУСКИ ИЗ НИХ, ЗАМОРОЖЕННОЕ"
770,02075561,"ЧАСТИ ТУШЕК ГУСЕЙ: НОЖКИ И КУСКИ ИЗ НИХ, ЗАМОРОЖЕННОЕ"
773,02075571,"ЧАСТИ ТУШЕК ГУСЕЙ: ПАЛЕТОТЫ, ЗАМОРОЖЕННОЕ"
776,02075581,"ПРОЧИЕ ЧАСТИ ТУШЕК ГУСЕЙ, ЗАМОРОЖЕННОЕ"
779,02075593,ЗАМОРОЖЕННЫЕ СУБПРОДУКТЫ ГУСЕЙ: ЖИРНАЯ ПЕЧЕНЬ
782,02075595,ЗАМОРОЖЕННЫЕ СУБПРОДУКТЫ ГУСЕЙ: ПРОЧАЯ ПЕЧЕНЬ
785,02075599,ПРОЧИЕ ЗАМОРОЖЕННЫЕ СУБПРОДУКТЫ ГУСЕЙ
789,02076005,"ЦЕСАРКИ НЕ РАЗДЕЛЕННЫЕ НА ЧАСТИ, СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ ЗАМОРОЖЕННЫЕ"
792,02076010,"ЦЕСАРКИ, МЯСО ОБВАЛЕННОЕ, ЧАСТИ ТУШЕК"
795,02076021,"ЧАСТИ ТУШЕК ЦЕСАРОК:ПОЛОВИНЫ ИЛИ ЧЕТВЕРТИНЫ, НЕОБВАЛЕННОЕ"
798,02076031,"ЧАСТИ ТУШЕК ЦЕСАРОК: КРЫЛЬЯ ЦЕЛЫЕ, С ТОНКИМ КОНЦОМ ИЛИ БЕЗ НЕГО, НЕОБВАЛЕННОЕ"
801,02076041,"ЧАСТИ ТУШЕК ЦЕСАРОК: СПИНКИ, ШЕЙКИ, СПИНКИ ВМЕСТЕ С ШЕЙКОЙ, ГУЗКИ И ТОНКИЕ КОНЦЫ КРЫЛЬЕВ, НЕОБВАЛЕННОЕ"
804,02076051,"ЧАСТИ ТУШЕК ЦЕСАРОК: ГРУДКИ И КУСКИ ИЗ НИХ, НЕОБВАЛЕННОЕ"
807,02076061,"ЧАСТИ ТУШЕК ЦЕСАРОК: НОЖКИ И КУСКИ ИЗ НИХ, НЕОБВАЛЕННОЕ"
810,02076081,"ПРОЧИЕ ЧАСТИ ТУШЕК ЦЕСАРОК, НЕОБВАЛЕННОЕ"
813,02076091,СУБПРОДУКТЫ ЦЕСАРОК: ПЕЧЕНЬ
816,02076099,ПРОЧИЕ СУБПРОДУКТЫ ЦЕСАРОК
821,02081010,"МЯСО ДОМАШНИХ КРОЛИКОВ, СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ ЗАМОРОЖЕННОЕ"
823,02081090,"ПРОЧЕЕ МЯСО КРОЛИКОВ ИЛИ ЗАЙЦЕВ СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
826,02083000,"МЯСО ПРИМАТОВ, СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
829,02084010,"МЯСО КИТОВ, СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
831,02084020,"МЯСО ТЮЛЕНЕЙ, СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ ЗАМОРОЖЕННОЕ"
833,02084080,"ПРОЧИЕ МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ КИТОВ, ДЕЛЬФИНОВ И МОРСКИХ СВИНЕЙ (МЛЕКОПИТАЮЩИХ ОТРЯДА CETACEA); ЛАМАНТИНОВ И ДЮГОНЕЙ (МЛЕКОПИТАЮЩИХ ОТРЯДА SIRENIA); ТЮЛЕНЕЙ, МОРСКИХ ЛЬВОВ И МОРЖЕЙ"
836,02085000,"МЯСО РЕПТИЛИЙ (ВКЛЮЧАЯ ЗМЕЙ И ЧЕРЕПАХ), СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
839,02086000,"МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ, ВЕРБЛЮДОВ И ПРОЧИХ ЖИВОТНЫХ СЕМЕЙСТВА ВЕРБЛЮДОВЫХ (CAMELIDAE), СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ ЗАМОРОЖЕННЫЕ"
842,02089010,"МЯСО ДОМАШНИХ ГОЛУБЕЙ СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
844,02089030,"ПРОЧИЕ МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ,  ДИЧИ, КРОМЕ КРОЛИКОВ ИЛИ ЗАЙЦЕВ, СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ ЗАМОРОЖЕННЫЕ"
846,02089060,"МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ СЕВЕРНЫХ ОЛЕНЕЙ СВЕЖЕЕ, ОХЛАЖДЕННОЕ ИЛИ МОРОЖЕНОЕ"
848,02089070,"ПРОЧИЕ МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ, СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ ЗАМОРОЖЕННЫЕ, ЛЯГУШАЧЬИ ЛАПКИ"
850,02089098,"ПРОЧИЕ МЯСО И ПИЩЕВЫЕ МЯСНЫЕ СУБПРОДУКТЫ, СВЕЖИЕ, ОХЛАЖДЕННЫЕ ИЛИ ЗАМОРОЖЕННЫЕ"
854,02091011,"ПОКОЖНЫЙ СВИНОЙ ЖИР, СВЕЖИЙ, ОХЛАЖДЕННЫЙ, ЗАМОРОЖЕННЫЙ, СОЛЕНЫЙ ИЛИ В РАССОЛЕ"
856,02091019,"ПОКОЖНЫЙ СВИНОЙ ЖИР, СУШЕНЫЙ ИЛИ КОПЧЕНЫЙ"
858,02091090,"СВИНОЙ ЖИР, КРОМЕ УКАЗАННОГО В ПОДСУБПОЗИЦИИ 0209 10 110 0 ИЛИ 0209 10 190 0"
861,02099000,ПРОЧИЙ ЖИР
865,02101111,"ОКОРОКА И ИХ ОТРУБА ДОМАШНИХ СВИНЕЙ СОЛЕНЫЕ ИЛИ В РАССОЛЕ, НЕОБВАЛЕННЫЕ"
867,02101119,"ЛОПАТКИ (ПЕРЕДНИЕ ОКОРОКА) И ИХ ОТРУБА ДОМАШНИХ СВИНЕЙ СОЛЕНЫЕ ИЛИ В РАССОЛЕ, НЕОБВАЛЕННЫЕ"
869,02101131,"ОКОРОКА И ИХ ОТРУБА ДОМАШНИХ СВИНЕЙ, СУШЕНЫЕ ИЛИ КОПЧЕНЫЕ, НЕОБВАЛЕННЫЕ"
871,02101139,"ЛОПАТКИ (ПЕРЕДНИЕ ОКОРОКА) И ОТРУБА ИЗ ДОМАШНИХ СВИНЕЙ СУШЕНЫЕ ИЛИ КОПЧЕНЫЕ, НЕОБВАЛЕННЫЕ"
873,02101190,"ПРОЧИЕ СВИННЫЕ ОКОРОКА, ЛОПАТКИ И ИХ ОТРУБА НЕОБВАЛЕННЫЕ, СОЛЕНЫЕ, В РАССОЛЕ, СУШЕНЫЕ ИЛИ КОПЧЕНЫЕ"
876,02101211,"ГРУДИНКИ (С ПРОСЛОЙКАМИ) И ОТРУБА ИЗ НИХ, ДОМАШНИХ СВИНЕЙ, СОЛЕНЫЕ ИЛИ В РАССОЛЕ"
878,02101219,"ГРУДИНКИ (С ПРОСЛОЙКАМИ) И ОТРУБА И ИЗ НИХ, ДОМАШНИХ СВИНЕЙ СУШЕНЫЕ ИЛИ КОПЧЕНЫЕ"
880,02101290,ПРОЧИЕ ГРУДИНКИ (С ПРОСЛОЙКАМИ) И ОТРУБА ИЗ НИХ
883,02101910,ПРОЧИЕ БЕКОННЫЕ ПОЛОВИНКИ ИЛИ СПЕНСЕРЫ (КОРОТКИЕ БЕКОННЫЕ ПОЛОВИНКИ) ДОМАШНИХ СВИНЕЙ СОЛЕНЫЕ ИЛИ В РАССОЛЕ
885,02101920,"3/4 СВИНОГО БОКА ИЛИ СЕРЕДИНКА ДОМАШНИХ СВИНЕЙ, СОЛЕНЫЕ ИЛИ В РАССОЛЕ"
887,02101930,"ПЕРЕДНИЕ КРАЯ И ОТРУБА ИЗ НИХ ДОМАШНИХ СВИНЕЙ, СОЛЕНЫЕ ИЛИ В РАССОЛЕ"
889,02101940,"КОРЕЙКИ И ОТРУБА ИЗ НИХ СВИНЕЙ ДОМАШНИХ, СОЛЕНЫЕ ИЛИ В РАССОЛЕ"
891,02101950,"МЯСО И ПИЩЕВЫЕ  МЯСНЫЕ СУБПРОДУКТЫ, СОЛЕНЫЕ, В РАССОЛЕ, ПИЩЕВАЯ МУКА ТОНКОГО И ГРУБОГО ПОМОЛА ИЗ МЯСА ИЛИ МЯСНЫХ СУБПРОДУКТОВ ДОМАШНИХ СВИНЕЙ"
893,02101960,"ПЕРЕДНИЕ КРАЯ И ОТРУБА ИЗ НИХ, ДОМАШНИХ СВИНЕЙ, СУШЕНЫЕ ИЛИ КОПЧЕНЫЕ"
